Date,Price,Open,High,Low
12/27/2016,1138.8,1135.3,1151.7,1132.8
12/23/2016,1133.6,1130.0,1137.3,1129.5
12/22/2016,1130.7,1133.2,1135.5,1128.6
12/21/2016,1133.2,1134.0,1138.8,1131.0
12/20/2016,1133.6,1139.8,1141.7,1127.3
12/19/2016,1142.7,1136.1,1144.4,1135.5
12/16/2016,1137.4,1130.5,1143.2,1128.5
12/15/2016,1129.8,1143.8,1146.0,1124.3
12/14/2016,1163.7,1159.8,1168.0,1140.0
12/13/2016,1159.0,1164.5,1167.0,1156.3
12/12/2016,1165.8,1161.4,1167.9,1152.5
12/09/2016,1161.9,1172.5,1173.8,1157.6
12/08/2016,1172.4,1176.1,1180.7,1170.9
12/07/2016,1177.5,1171.4,1182.3,1167.2
12/06/2016,1170.1,1172.8,1177.1,1168.1
12/05/2016,1176.5,1182.6,1190.2,1158.6
12/02/2016,1177.8,1174.3,1180.3,1168.4
12/01/2016,1169.4,1175.1,1178.4,1162.2
11/30/2016,1173.9,1190.7,1196.8,1171.3
11/29/2016,1190.8,1196.6,1197.7,1182.6
11/28/2016,1192.3,1185.6,1198.4,1184.0
11/25/2016,1179.6,1189.6,1193.2,1172.0
11/24/2016,1178.4,1189.4,1192.7,1170.3
11/23/2016,1190.8,1213.8,1215.8,1182.5
11/22/2016,1212.7,1215.5,1222.2,1207.6
11/21/2016,1211.3,1209.3,1219.0,1207.0
11/18/2016,1210.1,1214.5,1216.0,1204.0
11/17/2016,1218.3,1227.5,1232.3,1212.6
11/16/2016,1225.3,1230.9,1234.1,1222.5
11/15/2016,1225.9,1223.3,1232.0,1219.9
11/14/2016,1223.0,1229.8,1231.0,1212.5
11/11/2016,1225.6,1259.8,1265.3,1222.8
11/10/2016,1267.9,1280.0,1292.8,1255.8
11/09/2016,1275.4,1272.4,1339.0,1272.0
11/08/2016,1276.4,1284.8,1291.2,1277.3
11/07/2016,1281.3,1293.0,1294.7,1282.6
11/04/2016,1306.5,1299.9,1309.0,1298.8
11/03/2016,1305.3,1300.8,1309.0,1291.7
11/02/2016,1310.2,1295.7,1310.7,1295.7
11/01/2016,1290.0,1279.8,1293.9,1279.1
10/31/2016,1275.1,1277.9,1281.0,1275.0
10/28/2016,1278.6,1278.6,1278.6,1278.6
10/27/2016,1269.5,1267.2,1273.7,1265.2
10/26/2016,1266.6,1274.0,1277.2,1265.1
10/25/2016,1273.6,1265.2,1277.5,1262.4
10/24/2016,1263.7,1266.9,1272.8,1260.1
10/21/2016,1267.7,1266.5,1268.8,1261.7
10/20/2016,1267.5,1270.6,1275.9,1265.5
10/19/2016,1269.9,1263.9,1274.4,1261.1
10/18/2016,1262.9,1256.0,1265.6,1255.9
10/17/2016,1256.6,1252.9,1258.2,1251.1
10/14/2016,1255.5,1259.5,1260.7,1246.9
10/13/2016,1257.6,1257.1,1263.9,1254.7
10/12/2016,1253.8,1254.5,1260.5,1251.2
10/11/2016,1255.9,1261.7,1264.0,1254.3
10/10/2016,1260.4,1258.5,1266.8,1258.5
10/07/2016,1251.9,1256.8,1267.6,1243.2
10/06/2016,1253.0,1269.7,1271.6,1251.8
10/05/2016,1268.6,1270.5,1279.4,1264.1
10/04/2016,1269.7,1315.0,1315.4,1269.0
10/03/2016,1312.7,1321.0,1322.6,1311.8
09/30/2016,1317.1,1323.6,1331.5,1316.0
09/29/2016,1326.0,1325.0,1329.4,1318.6
09/28/2016,1321.4,1327.9,1328.0,1319.4
09/27/2016,1328.0,1339.3,1339.3,1326.6
09/26/2016,1341.7,1340.5,1343.5,1334.5
09/23/2016,1339.3,1338.3,1341.4,1336.2
09/22/2016,1342.5,1335.7,1343.6,1333.5
09/21/2016,1329.1,1318.0,1336.0,1309.0
09/20/2016,1315.8,1314.2,1317.7,1313.2
09/19/2016,1315.5,1310.4,1318.3,1310.4
09/16/2016,1307.8,1317.6,1317.6,1307.0
09/15/2016,1315.7,1323.3,1327.5,1310.5
09/14/2016,1323.5,1320.3,1325.2,1318.0
09/13/2016,1321.1,1329.7,1332.1,1316.5
09/12/2016,1323.1,1327.0,1330.5,1321.0
09/09/2016,1332.1,1340.0,1340.8,1329.0
09/08/2016,1339.1,1347.5,1350.5,1338.2
09/07/2016,1346.7,1351.4,1354.7,1345.4
09/06/2016,1351.8,1327.3,1352.5,1327.3
09/05/2016,1354.0,1328.1,1357.2,1325.5
09/02/2016,1324.9,1313.2,1328.6,1309.0
09/01/2016,1315.3,1308.5,1316.6,1304.0
08/31/2016,1309.6,1315.5,1315.8,1309.0
08/30/2016,1314.7,1314.7,1314.7,1314.7
08/29/2016,1323.7,1320.6,1325.1,1314.5
08/26/2016,1322.6,1321.3,1342.3,1318.3
08/25/2016,1321.2,1323.7,1326.5,1317.4
08/24/2016,1326.1,1337.6,1340.1,1323.6
08/23/2016,1342.1,1339.6,1344.9,1335.3
08/22/2016,1339.4,1341.0,1341.5,1331.6
08/19/2016,1342.2,1353.3,1354.0,1338.1
08/18/2016,1353.2,1348.3,1357.5,1347.4
08/17/2016,1344.8,1346.9,1352.6,1336.8
08/16/2016,1352.7,1340.7,1360.0,1340.7
08/15/2016,1343.2,1339.1,1344.9,1336.8
08/12/2016,1338.9,1340.4,1358.0,1334.2
08/11/2016,1345.5,1347.9,1354.7,1337.3
08/10/2016,1347.4,1342.3,1359.0,1341.5
08/09/2016,1342.1,1335.9,1343.9,1331.3
08/08/2016,1336.4,1336.3,1338.8,1330.6
08/05/2016,1339.5,1362.0,1366.1,1335.4
08/04/2016,1362.7,1360.3,1366.8,1350.7
08/03/2016,1360.2,1366.6,1368.7,1356.2
08/02/2016,1368.2,1355.2,1369.7,1349.5
08/01/2016,1355.2,1352.7,1357.6,1349.1
07/29/2016,1353.1,1338.0,1357.4,1330.5
07/28/2016,1337.0,1343.5,1348.4,1335.1
07/27/2016,1328.6,1321.0,1344.0,1317.3
07/26/2016,1322.5,1317.0,1325.7,1316.3
07/25/2016,1321.3,1323.8,1325.0,1314.3
07/22/2016,1325.3,1332.8,1335.4,1321.6
07/21/2016,1332.8,1316.0,1335.6,1312.9
07/20/2016,1321.2,1334.4,1340.7,1314.7
07/19/2016,1334.2,1329.5,1336.3,1329.5
07/18/2016,1331.1,1333.3,1337.1,1325.7
07/15/2016,1329.3,1338.2,1340.3,1324.8
07/14/2016,1334.1,1347.8,1348.5,1323.0
07/13/2016,1345.6,1337.2,1348.1,1331.4
07/12/2016,1337.3,1356.7,1360.6,1333.0
07/11/2016,1358.9,1376.2,1376.2,1355.1
07/08/2016,1360.5,1362.3,1369.9,1338.6
07/07/2016,1364.1,1366.8,1374.4,1354.1
07/06/2016,1369.0,1363.3,1378.5,1363.3
07/05/2016,1360.6,1347.0,1361.2,1342.5
07/04/2016,1358.7,1345.0,1360.3,1338.5
07/01/2016,1340.4,1334.1,1346.8,1334.1
06/30/2016,1322.0,1319.4,1325.6,1318.4
06/29/2016,1328.6,1328.6,1328.6,1328.6
06/28/2016,1317.9,1328.3,1329.5,1308.2
06/27/2016,1324.7,1322.3,1340.0,1320.8
06/24/2016,1322.4,1254.3,1362.6,1252.8
06/23/2016,1263.1,1268.1,1274.9,1256.9
06/22/2016,1270.0,1271.4,1273.5,1263.8
06/21/2016,1272.5,1292.5,1297.4,1267.1
06/20/2016,1292.1,1293.0,1296.8,1280.8
06/17/2016,1294.8,1282.4,1302.7,1278.8
06/16/2016,1298.4,1295.0,1318.9,1280.1
06/15/2016,1288.3,1288.1,1300.0,1281.3
06/14/2016,1288.1,1286.2,1293.0,1278.6
06/13/2016,1286.9,1278.3,1290.3,1275.2
06/10/2016,1275.9,1271.5,1280.9,1267.3
06/09/2016,1272.7,1264.6,1274.4,1259.4
06/08/2016,1262.3,1247.0,1267.2,1245.5
06/07/2016,1247.0,1248.0,1249.0,1236.9
06/06/2016,1247.4,1245.5,1251.3,1242.1
06/03/2016,1242.9,1212.8,1247.4,1209.1
06/02/2016,1212.6,1215.9,1220.0,1212.0
06/01/2016,1214.7,1217.9,1222.9,1208.2
05/31/2016,1217.5,1215.1,1220.6,1201.5
05/30/2016,1217.5,1215.1,1220.6,1201.5
05/27/2016,1216.7,1222.3,1225.8,1209.0
05/26/2016,1221.5,1222.0,1234.9,1219.9
05/25/2016,1225.2,1228.6,1231.6,1219.2
05/24/2016,1230.7,1250.8,1251.1,1228.0
05/23/2016,1253.2,1252.9,1257.6,1246.0
05/20/2016,1254.4,1258.5,1261.9,1251.9
05/19/2016,1256.1,1261.5,1263.0,1246.0
05/18/2016,1275.7,1282.9,1283.3,1257.4
05/17/2016,1278.2,1276.8,1285.0,1271.5
05/16/2016,1275.4,1275.2,1290.3,1274.0
05/13/2016,1273.8,1267.4,1277.6,1266.8
05/12/2016,1272.3,1278.4,1283.0,1264.3
05/11/2016,1276.8,1269.3,1281.2,1268.8
05/10/2016,1266.0,1267.1,1271.7,1261.2
05/09/2016,1267.8,1288.4,1290.5,1265.0
05/06/2016,1295.1,1280.7,1298.4,1280.3
05/05/2016,1273.5,1284.4,1288.5,1275.0
05/04/2016,1275.6,1289.6,1292.0,1275.0
05/03/2016,1292.9,1298.4,1303.0,1286.7
05/02/2016,1296.9,1294.1,1305.2,1292.7
04/29/2016,1291.5,1278.2,1298.3,1278.2
04/28/2016,1267.3,1267.3,1267.3,1267.3
04/27/2016,1250.4,1245.7,1254.6,1240.7
04/26/2016,1243.4,1239.8,1246.5,1232.7
04/25/2016,1240.2,1234.5,1243.8,1231.3
04/22/2016,1230.0,1248.5,1254.2,1228.5
04/21/2016,1250.3,1244.5,1272.4,1244.4
04/20/2016,1254.4,1251.3,1259.8,1244.0
04/19/2016,1254.3,1233.9,1258.5,1229.0
04/18/2016,1235.0,1236.3,1243.3,1231.7
04/15/2016,1234.6,1228.5,1237.6,1226.8
04/14/2016,1226.5,1243.8,1245.9,1225.4
04/13/2016,1248.3,1257.2,1258.7,1241.4
04/12/2016,1260.9,1259.8,1264.7,1253.0
04/11/2016,1258.0,1241.8,1260.9,1241.6
04/08/2016,1243.8,1241.8,1244.6,1231.0
04/07/2016,1237.5,1224.0,1245.0,1224.0
04/06/2016,1223.8,1232.6,1233.8,1217.2
04/05/2016,1229.6,1217.1,1238.8,1216.0
04/04/2016,1219.3,1223.0,1224.1,1215.7
04/01/2016,1223.5,1234.1,1237.2,1210.3
03/31/2016,1235.6,1227.0,1242.3,1225.1
03/30/2016,1228.6,1243.0,1246.8,1224.9
03/29/2016,1236.4,1221.8,1243.7,1216.0
03/28/2016,1220.8,1216.5,1222.9,1207.2
03/24/2016,1222.2,1221.6,1224.6,1212.2
03/23/2016,1224.6,1249.1,1249.1,1216.2
03/22/2016,1249.2,1244.6,1260.0,1244.2
03/21/2016,1244.8,1256.5,1257.3,1242.1
03/18/2016,1254.8,1258.6,1267.4,1249.8
03/17/2016,1265.5,1261.1,1272.0,1256.2
03/16/2016,1230.3,1234.0,1264.0,1228.0
03/15/2016,1231.5,1236.1,1238.7,1226.8
03/14/2016,1245.6,1251.0,1259.9,1232.8
03/11/2016,1259.9,1271.1,1283.8,1250.2
03/10/2016,1273.3,1250.6,1274.5,1240.1
03/09/2016,1257.9,1262.6,1263.1,1245.0
03/08/2016,1263.4,1269.5,1279.2,1261.4
03/07/2016,1264.5,1267.2,1270.0,1260.2
03/04/2016,1271.1,1265.0,1279.6,1253.5
03/03/2016,1258.6,1243.8,1268.1,1243.2
03/02/2016,1242.1,1227.8,1241.1,1227.8
03/01/2016,1231.1,1245.3,1247.0,1229.7
02/29/2016,1234.7,1220.2,1241.4,1220.2
02/26/2016,1220.7,1220.7,1220.7,1220.7
02/25/2016,1238.8,1228.9,1244.4,1221.8
02/24/2016,1239.1,1226.0,1254.3,1222.4
02/23/2016,1222.6,1208.9,1229.0,1207.6
02/22/2016,1210.1,1226.9,1226.9,1202.5
02/19/2016,1230.8,1231.2,1235.3,1220.6
02/18/2016,1226.3,1209.5,1240.6,1201.3
02/17/2016,1211.4,1201.9,1214.4,1196.2
02/16/2016,1208.2,1236.3,1236.3,1191.5
02/15/2016,1208.2,1236.3,1236.3,1191.5
02/12/2016,1239.4,1247.1,1248.7,1232.9
02/11/2016,1247.8,1197.5,1263.9,1196.3
02/10/2016,1194.6,1189.7,1198.1,1181.6
02/09/2016,1198.6,1189.5,1199.3,1185.9
02/08/2016,1197.9,1174.0,1201.4,1164.5
02/05/2016,1157.7,1155.7,1175.0,1145.5
02/04/2016,1157.5,1142.5,1157.9,1139.7
02/03/2016,1141.3,1129.4,1146.2,1124.8
02/02/2016,1127.2,1128.5,1131.5,1122.6
02/01/2016,1128.0,1118.0,1130.2,1115.3
01/29/2016,1116.4,1114.8,1118.9,1108.5
01/28/2016,1116.1,1126.2,1126.4,1110.2
01/27/2016,1116.0,1119.8,1128.0,1115.3
01/26/2016,1120.3,1109.0,1123.2,1107.8
01/25/2016,1105.5,1098.0,1109.4,1097.9
01/22/2016,1096.0,1101.1,1101.4,1094.6
01/21/2016,1097.7,1101.7,1103.8,1092.3
01/20/2016,1105.7,1087.5,1109.1,1087.5
01/19/2016,1089.0,1089.7,1093.4,1082.0
01/18/2016,1089.1,1089.3,1094.5,1082.1
01/15/2016,1090.7,1077.2,1096.9,1077.1
01/14/2016,1073.6,1093.5,1093.5,1071.3
01/13/2016,1087.2,1087.3,1095.0,1080.5
01/12/2016,1085.3,1094.0,1097.1,1083.6
01/11/2016,1096.3,1106.0,1107.3,1094.4
01/08/2016,1098.1,1108.7,1109.7,1093.0
01/07/2016,1108.1,1092.7,1109.6,1091.4
01/06/2016,1092.2,1077.4,1094.7,1077.4
01/05/2016,1078.7,1076.6,1081.6,1076.2
01/04/2016,1075.5,1062.5,1082.3,1062.5
12/31/2015,1060.5,1062.3,1062.3,1059.0
12/30/2015,1060.1,1060.1,1060.1,1060.1
12/29/2015,1068.0,1068.3,1074.6,1066.7
12/28/2015,1068.3,1075.2,1076.5,1065.7
12/24/2015,1075.9,1069.6,1076.6,1069.5
12/23/2015,1068.3,1072.0,1074.9,1067.6
12/22/2015,1074.1,1078.0,1080.3,1071.2
12/21/2015,1080.6,1065.2,1081.4,1063.1
12/18/2015,1065.0,1051.5,1071.0,1050.0
12/17/2015,1049.6,1072.2,1072.7,1046.8
12/16/2015,1076.8,1060.3,1077.9,1060.2
12/15/2015,1061.6,1059.8,1067.9,1057.4
12/14/2015,1063.4,1073.0,1077.3,1058.1
12/11/2015,1075.7,1071.4,1079.1,1061.7
12/10/2015,1072.0,1071.7,1076.0,1068.8
12/09/2015,1076.5,1074.3,1085.0,1068.7
12/08/2015,1075.3,1069.7,1078.4,1066.8
12/07/2015,1075.2,1085.5,1086.1,1065.0
12/04/2015,1084.1,1062.0,1088.3,1057.2
12/03/2015,1061.2,1053.5,1064.5,1045.4
12/02/2015,1053.8,1067.9,1071.0,1049.4
12/01/2015,1063.5,1064.6,1074.0,1062.6
11/30/2015,1065.3,1056.0,1069.1,1052.2
11/27/2015,1056.2,1070.6,1073.9,1051.6
11/26/2015,1056.2,1070.6,1073.9,1051.6
11/25/2015,1069.8,1074.7,1079.5,1067.5
11/24/2015,1073.3,1069.9,1080.0,1069.6
11/23/2015,1066.7,1075.0,1075.0,1065.0
11/20/2015,1076.3,1081.7,1087.3,1075.1
11/19/2015,1078.0,1073.1,1085.0,1070.3
11/18/2015,1068.8,1069.2,1071.0,1066.1
11/17/2015,1068.7,1083.3,1083.3,1065.7
11/16/2015,1083.8,1087.6,1096.5,1082.1
11/13/2015,1081.2,1084.0,1084.2,1080.7
11/12/2015,1081.3,1086.8,1088.5,1074.6
11/11/2015,1085.2,1092.5,1092.5,1084.0
11/10/2015,1088.9,1090.5,1093.2,1086.4
11/09/2015,1088.5,1089.0,1093.3,1089.0
11/06/2015,1088.1,1107.7,1108.4,1085.0
11/05/2015,1104.6,1109.9,1111.1,1103.1
11/04/2015,1106.6,1121.0,1121.0,1106.7
11/03/2015,1114.5,1135.5,1135.5,1114.4
11/02/2015,1136.3,1141.1,1141.1,1133.8
10/30/2015,1141.8,1142.4,1142.4,1139.3
10/29/2015,1147.7,1147.7,1147.7,1147.7
10/28/2015,1176.1,1166.7,1183.1,1152.1
10/27/2015,1165.8,1163.0,1168.8,1160.5
10/26/2015,1166.2,1163.8,1169.6,1162.0
10/23/2015,1162.8,1165.9,1179.4,1158.6
10/22/2015,1166.1,1166.8,1171.8,1161.4
10/21/2015,1167.1,1175.5,1179.3,1163.2
10/20/2015,1177.5,1170.6,1181.4,1167.2
10/19/2015,1172.8,1176.9,1178.2,1168.3
10/16/2015,1183.1,1182.5,1184.8,1174.3
10/15/2015,1187.5,1184.0,1191.7,1173.9
10/14/2015,1179.8,1168.2,1189.9,1162.5
10/13/2015,1165.4,1162.8,1168.6,1151.3
10/12/2015,1164.5,1155.0,1168.6,1154.3
10/09/2015,1155.9,1138.1,1159.3,1138.0
10/08/2015,1144.3,1145.0,1150.9,1135.9
10/07/2015,1148.7,1146.5,1153.6,1141.3
10/06/2015,1146.4,1134.7,1151.0,1134.5
10/05/2015,1137.6,1137.0,1141.6,1129.6
10/02/2015,1136.6,1112.5,1140.9,1103.8
10/01/2015,1113.7,1114.5,1118.5,1110.3
09/30/2015,1115.2,1127.2,1127.7,1110.8
09/29/2015,1126.8,1131.4,1134.3,1123.5
09/28/2015,1131.7,1146.9,1146.9,1127.5
09/25/2015,1145.6,1149.7,1149.7,1141.6
09/24/2015,1154.0,1130.2,1154.9,1130.2
09/23/2015,1131.6,1124.6,1132.5,1121.7
09/22/2015,1124.9,1132.5,1135.0,1121.0
09/21/2015,1133.0,1138.3,1139.2,1131.3
09/18/2015,1138.0,1130.5,1139.5,1128.6
09/17/2015,1117.1,1120.8,1131.8,1116.3
09/16/2015,1119.0,1105.1,1121.9,1105.1
09/15/2015,1102.6,1106.9,1107.5,1102.5
09/14/2015,1107.6,1107.4,1108.1,1104.0
09/11/2015,1103.3,1111.1,1111.1,1104.0
09/10/2015,1109.3,1109.4,1111.6,1109.4
09/09/2015,1102.0,1116.7,1116.7,1103.9
09/08/2015,1120.8,1117.5,1124.5,1117.5
09/07/2015,1121.0,1123.0,1126.0,1114.7
09/04/2015,1121.1,1125.0,1126.7,1117.5
09/03/2015,1124.2,1127.9,1127.9,1126.6
09/02/2015,1133.3,1134.6,1134.6,1131.7
09/01/2015,1139.5,1139.8,1141.0,1139.8
08/31/2015,1132.2,1127.7,1130.2,1127.3
08/28/2015,1133.7,1133.7,1133.7,1133.7
08/27/2015,1122.2,1124.2,1128.0,1116.9
08/26/2015,1124.2,1139.6,1145.6,1116.6
08/25/2015,1137.9,1154.8,1155.5,1133.9
08/24/2015,1153.1,1159.2,1169.1,1145.0
08/21/2015,1159.2,1152.9,1167.0,1148.1
08/20/2015,1152.8,1132.6,1153.2,1131.7
08/19/2015,1127.6,1116.7,1133.8,1115.5
08/18/2015,1116.6,1116.7,1120.2,1108.4
08/17/2015,1118.1,1113.2,1121.8,1112.8
08/14/2015,1112.4,1114.9,1120.0,1110.9
08/13/2015,1115.3,1125.0,1126.0,1112.9
08/12/2015,1123.3,1108.0,1125.3,1101.0
08/11/2015,1107.5,1103.6,1118.5,1093.2
08/10/2015,1103.8,1092.8,1108.2,1088.8
08/07/2015,1093.8,1089.0,1098.7,1081.1
08/06/2015,1089.8,1084.0,1093.1,1082.9
08/05/2015,1085.3,1086.9,1091.3,1081.7
08/04/2015,1090.3,1085.1,1093.8,1079.8
08/03/2015,1089.0,1094.5,1097.0,1084.8
07/31/2015,1094.7,1087.8,1102.5,1079.1
07/30/2015,1088.4,1095.2,1097.3,1081.3
07/29/2015,1092.8,1094.7,1101.0,1089.1
07/28/2015,1096.3,1094.4,1097.5,1090.9
07/27/2015,1096.6,1099.7,1104.2,1088.0
07/24/2015,1085.7,1089.7,1101.0,1073.0
07/23/2015,1094.2,1093.6,1105.0,1086.4
07/22/2015,1091.7,1100.3,1102.0,1086.6
07/21/2015,1103.7,1097.7,1108.0,1096.8
07/20/2015,1107.1,1131.3,1131.4,1088.8
07/17/2015,1132.2,1144.2,1144.2,1130.2
07/16/2015,1144.3,1148.2,1148.2,1141.7
07/15/2015,1147.9,1155.8,1155.8,1143.9
07/14/2015,1154.0,1155.2,1159.5,1153.0
07/13/2015,1155.9,1161.8,1163.4,1151.0
07/10/2015,1158.4,1159.5,1165.0,1158.1
07/09/2015,1159.7,1157.8,1167.4,1157.5
07/08/2015,1164.0,1154.8,1163.2,1146.6
07/07/2015,1153.1,1169.0,1169.0,1151.0
07/06/2015,1173.7,1164.5,1174.1,1162.5
07/03/2015,1173.2,1173.2,1174.4,1161.9
07/02/2015,1164.1,1163.0,1167.6,1157.2
07/01/2015,1169.9,1171.9,1173.0,1168.0
06/30/2015,1172.3,1177.5,1177.9,1169.8
06/29/2015,1179.5,1179.5,1179.5,1179.5
06/26/2015,1173.2,1172.5,1178.0,1167.1
06/25/2015,1171.8,1174.1,1177.3,1170.5
06/24/2015,1172.9,1177.6,1179.7,1168.1
06/23/2015,1176.6,1185.3,1187.7,1175.6
06/22/2015,1184.1,1199.7,1200.8,1181.6
06/19/2015,1201.9,1201.8,1204.0,1198.0
06/18/2015,1202.0,1184.2,1205.7,1183.1
06/17/2015,1176.8,1181.1,1188.8,1173.9
06/16/2015,1180.9,1185.3,1187.4,1175.4
06/15/2015,1185.8,1180.0,1190.2,1171.9
06/12/2015,1179.2,1180.8,1183.7,1175.6
06/11/2015,1180.4,1185.7,1187.4,1174.8
06/10/2015,1186.6,1175.8,1191.8,1174.3
06/09/2015,1177.6,1173.2,1182.3,1171.8
06/08/2015,1173.6,1170.8,1177.1,1168.5
06/05/2015,1168.1,1176.5,1178.0,1162.1
06/04/2015,1175.2,1185.8,1186.6,1172.4
06/03/2015,1184.9,1193.8,1195.6,1179.1
06/02/2015,1194.4,1189.5,1196.4,1185.8
06/01/2015,1188.7,1189.8,1204.7,1184.0
05/29/2015,1189.8,1188.1,1194.4,1186.0
05/28/2015,1188.8,1188.0,1192.8,1180.2
05/27/2015,1186.0,1187.6,1190.0,1184.0
05/26/2015,1187.3,1205.7,1208.5,1185.4
05/25/2015,1186.9,1205.2,1208.2,1184.8
05/22/2015,1204.4,1206.6,1214.0,1202.0
05/21/2015,1204.6,1210.0,1210.9,1202.0
05/20/2015,1209.2,1209.5,1213.0,1207.5
05/19/2015,1207.2,1224.0,1224.0,1206.0
05/18/2015,1228.1,1224.0,1232.3,1222.3
05/15/2015,1225.8,1219.4,1226.0,1212.5
05/14/2015,1225.7,1213.5,1226.8,1212.8
05/13/2015,1218.7,1192.7,1218.0,1191.5
05/12/2015,1192.9,1183.1,1194.5,1181.4
05/11/2015,1183.5,1189.3,1191.1,1180.1
05/08/2015,1189.4,1183.0,1191.0,1182.0
05/07/2015,1182.7,1190.7,1190.7,1181.0
05/06/2015,1190.8,1195.8,1195.8,1190.0
05/05/2015,1193.7,1190.0,1197.8,1190.0
05/04/2015,1187.3,1178.1,1192.5,1177.5
05/01/2015,1175.0,1175.5,1175.5,1171.2
04/30/2015,1182.9,1205.1,1205.5,1180.0
04/29/2015,1210.5,1210.5,1210.5,1210.5
04/28/2015,1213.9,1201.6,1214.9,1198.6
04/27/2015,1203.2,1179.3,1206.7,1177.6
04/24/2015,1175.0,1193.0,1195.4,1174.1
04/23/2015,1194.3,1186.9,1197.4,1183.6
04/22/2015,1186.9,1202.2,1204.4,1185.0
04/21/2015,1203.1,1195.8,1203.7,1192.5
04/20/2015,1193.7,1204.4,1209.0,1190.8
04/17/2015,1203.1,1198.6,1207.8,1197.0
04/16/2015,1198.0,1201.8,1208.8,1194.3
04/15/2015,1201.3,1192.2,1204.4,1188.3
04/14/2015,1192.6,1198.8,1201.3,1183.5
04/13/2015,1199.3,1207.2,1209.3,1196.1
04/10/2015,1204.6,1193.8,1210.6,1192.9
04/09/2015,1193.6,1202.6,1203.3,1192.4
04/08/2015,1203.1,1208.7,1212.5,1197.4
04/07/2015,1210.6,1214.7,1215.9,1207.5
04/06/2015,1218.6,1212.6,1224.5,1212.6
04/03/2015,1200.9,1200.9,1200.9,1200.9
04/02/2015,1200.9,1204.3,1207.4,1194.8
04/01/2015,1208.2,1183.2,1208.7,1180.5
03/31/2015,1183.2,1185.5,1190.6,1178.2
03/30/2015,1185.3,1198.6,1199.6,1182.2
03/27/2015,1200.3,1203.4,1205.0,1192.5
03/26/2015,1205.3,1195.8,1219.7,1194.5
03/25/2015,1197.5,1191.8,1199.5,1188.0
03/24/2015,1191.7,1186.0,1194.3,1185.4
03/23/2015,1188.0,1183.9,1191.1,1179.2
03/20/2015,1185.0,1171.5,1186.7,1168.9
03/19/2015,1169.4,1167.8,1174.9,1159.0
03/18/2015,1151.7,1148.7,1173.6,1145.7
03/17/2015,1148.6,1154.5,1156.9,1142.5
03/16/2015,1153.6,1157.0,1163.5,1150.0
03/13/2015,1152.8,1153.7,1160.0,1152.5
03/12/2015,1152.4,1154.7,1163.6,1148.5
03/11/2015,1151.1,1161.5,1161.5,1147.1
03/10/2015,1160.6,1166.5,1168.5,1155.2
03/09/2015,1167.0,1170.0,1174.5,1169.3
03/06/2015,1164.8,1199.6,1199.6,1167.0
03/05/2015,1196.7,1204.3,1207.0,1197.0
03/04/2015,1201.4,1205.4,1205.9,1200.7
03/03/2015,1204.9,1208.1,1210.3,1199.4
03/02/2015,1208.7,1219.0,1219.0,1212.1
02/27/2015,1213.5,1213.7,1215.9,1205.3
02/26/2015,1210.5,1210.5,1210.5,1210.5
02/25/2015,1201.5,1200.8,1211.7,1200.7
02/24/2015,1197.3,1201.9,1204.4,1190.0
02/23/2015,1200.8,1203.5,1210.3,1190.6
02/20/2015,1204.9,1208.0,1215.3,1197.7
02/19/2015,1207.6,1212.5,1222.9,1205.2
02/18/2015,1200.2,1209.3,1213.4,1197.2
02/17/2015,1208.6,1227.5,1236.7,1203.3
02/16/2015,1208.6,1227.5,1236.7,1203.3
02/13/2015,1227.1,1223.0,1234.9,1222.5
02/12/2015,1220.7,1218.3,1232.8,1218.0
02/11/2015,1219.6,1234.1,1238.7,1216.5
02/10/2015,1232.2,1238.3,1245.9,1230.6
02/09/2015,1241.5,1235.9,1243.6,1234.4
02/06/2015,1234.6,1266.4,1269.0,1228.2
02/05/2015,1262.7,1270.4,1274.6,1256.1
02/04/2015,1264.5,1261.5,1273.3,1256.9
02/03/2015,1260.3,1275.6,1286.5,1255.8
02/02/2015,1276.9,1283.0,1283.9,1266.5
01/30/2015,1279.2,1259.0,1285.4,1257.5
01/29/2015,1255.9,1284.0,1286.6,1252.1
01/28/2015,1286.6,1292.5,1293.9,1280.0
01/27/2015,1292.3,1281.4,1297.8,1273.4
01/26/2015,1279.9,1295.7,1299.7,1276.4
01/23/2015,1293.2,1301.7,1302.2,1285.8
01/22/2015,1301.3,1291.4,1307.1,1280.0
01/21/2015,1294.3,1293.6,1307.4,1285.8
01/20/2015,1294.7,1280.1,1297.0,1273.8
01/19/2015,1294.2,1280.7,1297.2,1272.1
01/16/2015,1277.4,1263.6,1281.9,1255.9
01/15/2015,1265.2,1230.8,1266.6,1227.5
01/14/2015,1234.9,1232.3,1244.6,1226.6
01/13/2015,1234.8,1232.7,1243.4,1228.4
01/12/2015,1233.2,1225.3,1235.8,1218.9
01/09/2015,1216.5,1208.8,1223.7,1208.3
01/08/2015,1208.8,1213.8,1216.4,1206.9
01/07/2015,1211.0,1217.5,1217.5,1210.0
01/06/2015,1219.7,1206.1,1222.0,1206.0
01/05/2015,1204.4,1196.4,1205.2,1189.1
01/02/2015,1186.6,1187.2,1193.3,1171.6
12/31/2014,1184.5,1199.1,1199.6,1199.0
12/30/2014,1200.8,1200.8,1200.8,1200.8
12/29/2014,1181.9,1194.9,1197.5,1178.6
12/26/2014,1195.3,1175.2,1199.1,1175.2
